Caller	Callee
org.apache.commons.beanutils.LazyDynaBean.set(String,Object)	org.apache.commons.beanutils.MutableDynaClass.isRestricted()
org.apache.commons.beanutils.LazyDynaMap.newInstance()	org.apache.commons.beanutils.LazyDynaMap.add(DynaProperty)
org.apache.commons.beanutils.BeanToPropertyValueTransformerTestCase.testTransformWithSimpleLongProperty()	org.apache.commons.beanutils.TestBean.setLongProperty(long)
org.apache.commons.beanutils.MethodUtils.invokeMethod(Object,String,Object[],Class<?>)	org.apache.commons.beanutils.MethodUtils.getMatchingAccessibleMethod(Class<?>,String,Class<?>)
org.apache.commons.beanutils.bugs.Jira493TestCase.testIndexedProperties()	org.apache.commons.beanutils.BeanUtilsBean.getInstance()
org.apache.commons.beanutils.converters.ClassConverterTestCase.testConvertToClass()	org.apache.commons.beanutils.Converter.convert(Class<T>,Object)
org.apache.commons.beanutils.expression.DefaultResolverTestCase.testNext()	org.apache.commons.beanutils.expression.DefaultResolverTestCase.label(String,int)
org.apache.commons.beanutils.BeanUtilsBean.getIndexedProperty(Object,String,int)	org.apache.commons.beanutils.BeanUtilsBean.getPropertyUtils()
org.apache.commons.beanutils.LazyDynaClassTestCase.testRemoveProperty()	org.apache.commons.beanutils.LazyDynaClass.remove(String)
org.apache.commons.beanutils.LazyDynaMapTestCase.testIndexedObjectArray()	org.apache.commons.beanutils.LazyDynaMap.add(String,Class<?>)
org.apache.commons.beanutils.DynaBeanUtilsTestCase.testGetIndexedProperty2()	org.apache.commons.beanutils.DynaBean.get(String,int)
org.apache.commons.beanutils.converters.ArrayConverter.convertToString(Object)	org.apache.commons.beanutils.converters.ArrayConverter.convertToCollection(Class<?>,Object)
org.apache.commons.beanutils.ConvertUtils.setDefaultInteger(int)	org.apache.commons.beanutils.ConvertUtilsBean.getInstance()
org.apache.commons.beanutils.bugs.Jira359TestCase.testBeanUtilsSetProperty_DefaultConvertStringToArray_WithColonValue()	org.apache.commons.beanutils.BeanUtils.setProperty(Object,String,Object)
org.apache.commons.beanutils.memoryleaktests.MemoryLeakTestCase.forceGarbageCollection()	org.apache.commons.beanutils.memoryleaktests.MemoryLeakTestCase.getMemoryStats()
org.apache.commons.beanutils.locale.LocaleConvertUtils.deregister(Class<?>,Locale)	org.apache.commons.beanutils.locale.LocaleConvertUtilsBean.deregister(Class<?>,Locale)
org.apache.commons.beanutils.locale.LocaleConvertUtilsBean.convert(Object,Locale,String)	org.apache.commons.beanutils.locale.LocaleConvertUtilsBean.lookup(Class<?>,Locale)
org.apache.commons.beanutils.BeanUtilsTestCase.testSetPropertyWriteOnly()	org.apache.commons.beanutils.TestBean.setWriteOnlyProperty(String)
