Caller	Callee
org.apache.commons.beanutils.ConstructorUtils.getAccessibleConstructor(Class,Class)	org.apache.commons.beanutils.ConstructorUtils.getAccessibleConstructor(Class,Class[])
org.apache.commons.beanutils.DynaBeanUtilsTestCase.testGetSimpleProperty()	org.apache.commons.beanutils.BeanUtils.getSimpleProperty(Object,String)
org.apache.commons.beanutils.locale.LocaleBeanUtilsBean.calculate(Object,String)	org.apache.commons.beanutils.BeanUtilsBean.getPropertyUtils()
org.apache.commons.beanutils.ConstructorUtilsTestCase.testInvokeExactConstructorWithArgArray()	org.apache.commons.beanutils.ConstructorUtils.invokeExactConstructor(Class,Object[])
org.apache.commons.beanutils.BeanUtilsBenchCase.setUp()	org.apache.commons.beanutils.BenchBean.getBooleanProperty()
org.apache.commons.beanutils.ConvertUtilsBean.convert(String[],Class)	org.apache.commons.beanutils.ConvertUtilsBean.lookup(Class)
org.apache.commons.beanutils.BeanPropertyValueEqualsPredicateTest.testEvaluateWithNestedMappedProperty()	org.apache.commons.beanutils.TestBean.setAnotherNested(TestBean)
org.apache.commons.beanutils.DynaBeanUtilsTestCase.testCopyPropertiesDynaBean()	org.apache.commons.beanutils.DynaBean.get(String)
org.apache.commons.beanutils.PropertyUtils.getMappedProperty(Object,String)	org.apache.commons.beanutils.PropertyUtilsBean.getInstance()
org.apache.commons.beanutils.ConvertUtils.setDefaultFloat(float)	org.apache.commons.beanutils.ConvertUtilsBean.setDefaultFloat(float)
org.apache.commons.beanutils.BeanUtilsBean.copyProperty(Object,String,Object)	org.apache.commons.beanutils.PropertyUtilsBean.setMappedProperty(Object,String,String,Object)
org.apache.commons.beanutils.BeanUtilsTestCase.testGetGeneralProperty()	org.apache.commons.beanutils.TestBean.getIntIndexed(int)
org.apache.commons.beanutils.ConvertUtilsTestCase.testPositiveStringArray()	org.apache.commons.beanutils.ConvertUtilsTestCase.checkStringArray(Object,String[])
org.apache.commons.beanutils.DynaRowSetTestCase.testGetDynaProperties()	org.apache.commons.beanutils.JDBCDynaClass.getDynaProperties()
org.apache.commons.beanutils.PropertyUtilsTestCase.testCopyPropertiesMap()	org.apache.commons.beanutils.TestBean.getLongProperty()
org.apache.commons.beanutils.BasicDynaBean.set(String,Object)	org.apache.commons.beanutils.BasicDynaBean.getDynaProperty(String)
org.apache.commons.beanutils.locale.LocaleConvertUtilsBean.lookup(Locale)	org.apache.commons.beanutils.locale.LocaleConvertUtilsBean.create(Locale)
org.apache.commons.collections.ReferenceMap.remove(Object)	org.apache.commons.collections.ReferenceMap.indexFor(int)
org.apache.commons.beanutils.PropertyUtilsBean.getIndexedProperty(Object,String,int)	org.apache.commons.beanutils.DynaBean.getDynaClass()
org.apache.commons.beanutils.PropertyUtilsTestCase.testSetSimpleLong()	org.apache.commons.beanutils.PropertyUtils.setSimpleProperty(Object,String,Object)
org.apache.commons.beanutils.PropertyUtilsTestCase.testNestedWithIndex()	org.apache.commons.beanutils.NestedTestBean.getIndexedProperty(int)
org.apache.commons.beanutils.PropertyUtils.describe(Object)	org.apache.commons.beanutils.PropertyUtilsBean.getInstance()
